filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_529.pdb,100.0,2.51619842563,0.298,0.331,-48.330,-13.2184256229,-18.4819066514,-4,-67.073,-200.091,-497.55,680.629,-2754.973,120.569353796,7.3546487695,-39.5606472545,0.0,23.420,-111.099,-313.135,0.341643824093,-9.85293316774,89.69,-2395.83262405,-5.889,1551.079,40.0,-32.392,458,-50.069,550.834,-2598.48524696,279.832,60.812,1,0.829968105174,-61.735
50_sugar_small_moves_61.pdb,100.0,0.316033778477,0.298,0.331,-48.330,-22.9878401762,-20.690721052,1,-68.430,-201.457,-499.76,680.940,-2765.950,23.2521916233,2.96251210976,-41.7608119017,0.0,24.332,-111.099,-313.915,0.341445906765,-14.2450698275,98.97,-2493.14978622,-5.889,1561.106,38.0,-32.392,463,-52.227,550.585,-2608.25466151,283.260,60.812,2,0.787572049807,-61.735
50_sugar_small_moves_587.pdb,100.0,0.890873386729,0.298,0.331,-48.330,-8.39050360302,-21.108188792,-3,-68.386,-200.719,-500.18,681.099,-2760.211,-22.3965536538,5.04461820981,-41.1859722934,0.0,23.353,-111.099,-312.776,0.341735137227,-12.1629637274,97.94,-2538.7985315,-5.889,1555.271,50.0,-32.392,459,-50.456,551.233,-2593.65732494,279.415,60.812,1,0.665375148028,-61.735
50_sugar_small_moves_133.pdb,87.5,0.306005523465,0.298,0.331,-48.330,40.2617516342,-19.7718167956,-3,-68.393,-200.869,-498.84,680.212,-2763.568,27.9607486363,2.9559550555,-41.7708401567,0.0,26.113,-111.099,-313.387,0.355110983631,-14.2516268817,95.88,-2488.44122921,-5.889,1558.798,44.0,-32.392,459,-51.732,550.703,-2545.0050697,281.286,60.812,2,0.964584885082,-61.735
50_sugar_small_moves_508.pdb,100.0,0.315781838671,0.298,0.331,-48.330,-28.1983228541,-19.0766405648,-3,-67.855,-200.783,-498.15,680.090,-2760.690,26.9518087024,4.65242002065,-41.7610638415,0.0,24.759,-111.099,-312.882,0.354906233759,-12.5551619166,96.91,-2489.45016914,-5.889,1555.047,28.0,-32.392,459,-50.552,550.880,-2613.46514419,281.842,60.812,1,0.633942174379,-61.735
50_sugar_small_moves_125.pdb,100.0,2.0814302034,0.298,0.331,-48.330,-0.396244039297,-21.1314273263,-3,-67.233,-200.780,-500.2,680.627,-2760.143,72.7219590822,4.59340515715,-39.9954154767,0.0,23.145,-111.099,-313.090,0.354885365198,-12.6141767801,96.91,-2443.68001876,-5.889,1555.417,42.0,-32.392,459,-51.412,549.924,-2585.66306538,281.346,60.812,1,0.680897985359,-61.735
50_sugar_small_moves_49.pdb,100.0,0.321487077275,0.298,0.331,-48.330,9.7842227025,-20.1845288494,-1,-68.586,-200.892,-499.26,681.524,-2764.817,-9.97989350415,2.55737799608,-41.7553586029,0.0,26.333,-111.099,-313.320,0.355064844343,-14.6502039412,97.94,-2526.38187135,-5.889,1559.193,32.0,-32.392,461,-52.517,550.560,-2575.48259863,281.270,60.812,2,0.748534929918,-61.735
50_sugar_small_moves_630.pdb,100.0,0.225056967246,0.298,0.331,-48.330,26.6652799383,-20.0961556722,-5,-67.397,-200.229,-499.17,680.780,-2756.451,110.935919784,5.09640057082,-41.8517887129,0.0,24.117,-111.099,-312.315,0.355107471499,-12.1111813664,87.63,-2405.46605806,-5.889,1550.600,52.0,-32.392,457,-50.906,549.800,-2558.6015414,280.838,60.812,1,0.790901020639,-61.735
50_sugar_small_moves_73.pdb,100.0,0.423118013081,0.298,0.331,-48.330,5.53243774726,-20.8576925326,-4,-67.335,-200.091,-499.93,680.164,-2754.833,168.710126721,5.49721632094,-41.653727667,0.0,24.570,-111.099,-312.857,0.341466158421,-11.7103656163,83.51,-2347.69185112,-5.889,1549.718,44.0,-32.392,458,-50.738,550.086,-2579.73438359,279.392,60.812,1,1.00463367479,-61.735
50_sugar_small_moves_471.pdb,100.0,0.458154473449,0.298,0.331,-48.330,-24.3006690826,-16.0689520529,-3,-67.784,-200.717,-495.14,680.362,-2761.353,-43.4571081858,5.32961557516,-41.6186912067,0.0,26.486,-111.099,-312.410,0.355107471499,-11.8779663621,97.94,-2559.85908603,-5.889,1554.892,48.0,-32.392,459,-51.000,551.223,-2609.56749042,283.166,60.812,2,0.531158142575,-61.735
50_sugar_small_moves_108.pdb,100.0,0.816935534791,0.298,0.331,-48.330,5.28470959172,-20.9224343213,-1,-68.236,-200.792,-499.99,680.673,-2762.030,-14.1550778978,3.24191925066,-41.2599101453,0.0,24.488,-111.099,-313.323,0.355143123297,-13.9656626866,98.97,-2530.55705574,-5.889,1556.735,32.0,-32.392,461,-51.961,551.032,-2579.98211174,281.426,60.812,2,0.617964970969,-61.735
50_sugar_small_moves_727.pdb,100.0,1.13446215506,0.299,0.331,-48.330,-15.4635783875,-17.2945761009,-5,-68.195,-200.091,-496.37,680.846,-2761.309,33.2510122536,5.89498513163,-40.9423835251,0.0,24.328,-111.099,-312.614,0.341476164487,-11.3125968056,95.88,-2483.15096559,-5.889,1555.278,28.0,-32.392,457,-50.353,550.790,-2600.73039972,282.958,60.812,2,0.635940423852,-61.735
50_sugar_small_moves_906.pdb,100.0,1.10449164712,0.298,0.331,-48.330,-57.4773768521,-19.8012824794,0,-68.480,-200.856,-498.87,680.665,-2770.044,-68.9305454415,4.36504107709,-40.972354033,0.0,23.596,-111.099,-314.433,0.355097428476,-12.8425408601,97.94,-2585.33252329,-5.889,1564.167,32.0,-32.392,462,-51.968,550.996,-2642.74419819,285.489,60.812,2,0.884806547105,-61.735
50_sugar_small_moves_237.pdb,100.0,2.83971152438,0.298,0.331,-48.330,-2.60863891317,-19.9782057289,2,-68.784,-200.757,-499.05,680.973,-2764.391,61.4335961163,4.04237925589,-39.2371341557,0.0,24.466,-111.099,-314.825,0.341764411745,-13.1652026814,98.97,-2454.96838173,-5.889,1560.007,32.0,-32.392,464,-53.190,550.517,-2587.87546025,284.939,60.812,2,0.705172926408,-61.735
50_sugar_small_moves_483.pdb,100.0,0.553111761074,0.298,0.331,-48.330,3.2671787896,-18.6316991805,-8,-67.548,-200.091,-497.7,679.754,-2752.889,249.089931214,5.77267103317,-41.5237339191,0.0,24.238,-111.099,-311.447,0.354906233759,-11.4349109041,82.47,-2267.31204663,-5.889,1547.099,36.0,-32.392,454,-48.726,550.180,-2581.99964255,279.731,60.812,1,1.19580192909,-61.735
50_sugar_small_moves_410.pdb,100.0,1.08152923012,0.298,0.331,-48.330,-6.68079458179,-19.8890757812,-3,-68.071,-200.091,-498.96,679.870,-2760.110,12.2320430999,5.3485422675,-40.99531645,0.0,23.830,-111.099,-313.217,0.341445906765,-11.8590396697,96.91,-2504.16993475,-5.889,1555.255,36.0,-32.392,459,-51.108,550.656,-2591.94761592,282.031,60.812,2,0.642497930168,-61.735
50_sugar_small_moves_910.pdb,87.5,0.492043917158,0.298,0.331,-48.330,-6.23201225348,-17.7289060547,-7,-66.597,-200.091,-496.8,679.820,-2760.706,10.797886661,6.62900958706,-41.584801763,0.0,24.840,-111.099,-312.034,0.355143123297,-10.5785723502,93.81,-2505.60409118,-5.889,1554.119,30.0,-32.392,455,-49.303,550.529,-2591.49883359,280.628,60.812,1,0.863460411162,-61.735
50_sugar_small_moves_519.pdb,100.0,0.782540104175,0.298,0.331,-48.330,-28.4973481756,-21.2938244876,-1,-68.753,-200.706,-500.37,681.790,-2763.494,1.8978632716,2.94918171825,-41.294305576,0.0,23.728,-111.099,-313.116,0.341445906765,-14.258400219,96.91,-2514.50411457,-5.889,1558.946,38.0,-32.392,461,-51.503,550.533,-2613.76416951,280.216,60.812,2,0.6871901068,-61.735
50_sugar_small_moves_187.pdb,87.5,3.00874462872,0.298,0.484,-48.330,48.9137133163,-16.9369424798,-3,-67.578,-200.890,-496.01,679.855,-2755.306,232.099662909,7.43392580357,-39.0681010514,0.0,23.187,-111.099,-314.020,0.341736187036,-9.77365613367,85.57,-2284.30231494,-5.889,1551.204,30.0,-32.392,459,-50.676,551.070,-2536.35310802,284.995,60.812,1,1.53526588958,-61.735
50_sugar_small_moves_770.pdb,100.0,0.499015418005,0.298,0.331,-48.330,7.73309625151,-16.3770064382,-4,-67.930,-200.791,-495.45,680.371,-2760.955,14.803704304,7.1271850424,-41.5778302621,0.0,23.995,-111.099,-312.760,0.341754108977,-10.0803968948,98.97,-2501.59827354,-5.889,1556.899,34.0,-32.392,458,-50.569,551.361,-2577.53372508,282.935,60.812,2,0.572984309923,-61.735
50_sugar_small_moves_977.pdb,100.0,0.390737265795,0.298,0.331,-48.330,0.655553424105,-23.634415534,1,-68.151,-201.367,-502.71,681.505,-2765.035,8.99029181826,1.74721560578,-41.6861084143,0.0,24.225,-111.099,-313.873,0.355099084303,-15.4603663315,97.94,-2507.41168603,-5.889,1560.354,50.0,-32.392,463,-52.928,549.798,-2584.61126791,280.770,60.812,2,0.975420073234,-61.735
50_sugar_small_moves_805.pdb,100.0,0.209040003245,0.298,0.331,-48.330,13.0437298003,-20.2525214165,-4,-67.458,-200.935,-499.32,679.786,-2761.294,5.37934522224,3.22194302184,-41.8678056769,0.0,24.488,-111.099,-313.696,0.355110983631,-13.9856389154,96.91,-2511.02263262,-5.889,1556.010,34.0,-32.392,458,-51.633,552.116,-2572.22309154,281.296,60.812,1,0.739136524482,-61.735
50_sugar_small_moves_708.pdb,87.5,0.685996672588,0.298,0.331,-48.330,28.2239520446,-21.9260435862,-3,-67.379,-200.885,-501.0,681.787,-2762.876,99.4007439904,2.95207495886,-41.3908490075,0.0,24.027,-111.099,-312.688,0.341438976335,-14.2555069784,96.91,-2417.00123385,-5.889,1556.759,30.0,-32.392,459,-52.180,550.557,-2557.04286929,279.886,60.812,1,0.943142931605,-61.735
50_sugar_small_moves_57.pdb,100.0,0.819708508766,0.298,0.331,-48.330,-34.2902433463,-21.0654435005,0,-68.435,-201.329,-500.14,681.260,-2771.382,-39.0696219419,4.18381318772,-41.2571371714,0.0,22.911,-111.099,-314.484,0.355143123297,-13.0237687495,97.94,-2555.47159979,-5.889,1565.548,36.0,-32.392,462,-52.413,551.077,-2619.55706468,285.115,60.812,2,0.722703638876,-61.735
50_sugar_small_moves_58.pdb,87.5,0.21876960919,0.298,0.331,-48.330,43.4213250577,-20.5049821885,1,-67.701,-200.754,-499.58,681.701,-2762.193,33.7873170261,4.10469503184,-41.8580760709,0.0,23.945,-111.099,-313.578,0.341643824093,-13.1028869054,95.88,-2482.61466082,-5.889,1558.041,42.0,-32.392,463,-51.905,550.640,-2541.84549628,280.231,60.812,2,0.866473425818,-61.735
50_sugar_small_moves_346.pdb,87.5,0.363896436752,0.298,0.331,-48.330,20.2331908964,-23.3272435979,-4,-67.798,-200.572,-502.4,681.760,-2755.005,181.611802234,4.13759720251,-41.7129492434,0.0,22.370,-111.099,-312.333,0.341764411745,-13.0699847347,87.63,-2334.79017561,-5.889,1549.655,58.0,-32.392,458,-50.761,549.992,-2565.03363044,278.298,60.812,1,1.08664302191,-61.735
50_sugar_small_moves_30.pdb,100.0,0.44696737976,0.298,0.331,-48.330,1.08253852934,-24.9731987861,0,-69.171,-200.782,-504.04,680.185,-2763.064,36.297317687,2.01298593407,-41.6298783004,0.0,23.212,-111.099,-313.629,0.355064844343,-15.1945960032,98.97,-2480.10466016,-5.889,1558.406,34.0,-32.392,462,-52.336,550.149,-2584.18428281,280.990,60.812,2,0.797067994787,-61.735
50_sugar_small_moves_15.pdb,87.5,0.781825869269,0.298,0.331,-48.330,19.8412597596,-19.5718163022,-2,-68.284,-200.091,-498.64,680.843,-2758.146,28.0207414205,4.79974102409,-41.2950198109,0.0,24.823,-111.099,-312.857,0.355157234542,-12.4078409131,93.81,-2488.38123642,-5.889,1552.714,32.0,-32.392,460,-51.069,551.459,-2565.42556158,279.968,60.812,2,0.911754241004,-61.735
50_sugar_small_moves_855.pdb,100.0,0.464198177989,0.299,0.239,-48.330,3.95041701408,-20.4408214399,-3,-67.645,-200.091,-499.51,681.631,-2760.623,-22.3890603735,6.08091791892,-41.6126475021,0.0,24.024,-111.099,-311.998,0.35512340609,-11.1266640183,94.85,-2538.79103822,-5.889,1554.524,30.0,-32.392,459,-51.494,550.794,-2581.31640432,279.460,60.812,1,0.982475988991,-61.735
50_sugar_small_moves_592.pdb,100.0,1.26763193686,0.298,0.331,-48.330,15.978877153,-20.8375266823,-1,-68.848,-200.903,-499.91,679.633,-2762.960,48.7386761848,4.41691310643,-40.8092137433,0.0,24.061,-111.099,-313.732,0.355143123297,-12.7906688308,98.97,-2467.66330166,-5.889,1558.738,40.0,-32.392,461,-51.610,550.198,-2569.28794418,283.518,60.812,2,0.658003798435,-61.735
50_sugar_small_moves_666.pdb,87.5,0.900618558494,0.298,0.331,-48.330,-25.6173764983,-16.8543968342,-8,-66.730,-200.091,-495.93,681.698,-2748.519,307.495520705,8.7976291588,-41.1762271216,0.0,22.804,-111.099,-311.473,0.355107471499,-8.40995277844,78.35,-2208.90645714,-5.889,1542.947,44.0,-32.392,454,-49.443,551.063,-2610.88419783,279.823,60.812,0,1.35198622144,-61.735
50_sugar_small_moves_490.pdb,100.0,0.433243501635,0.298,0.331,-48.330,8.52570844248,-18.5391598202,-3,-68.158,-200.818,-497.61,681.042,-2761.207,18.9279095694,4.54387439896,-41.6436021785,0.0,24.184,-111.099,-312.284,0.341736187036,-12.6637075383,97.94,-2497.47406828,-5.889,1555.392,28.0,-32.392,459,-50.869,551.615,-2576.74111289,281.496,60.812,1,0.527597853078,-61.735
50_sugar_small_moves_105.pdb,87.5,0.482681434929,0.298,0.331,-48.330,-0.0165922633896,-17.9490954309,-7,-67.749,-200.091,-497.02,680.902,-2754.842,85.7328689355,6.41210824341,-41.5941642452,0.0,22.975,-111.099,-311.818,0.341643824093,-10.7954736938,90.72,-2430.66910891,-5.889,1548.957,48.0,-32.392,455,-49.567,551.048,-2585.2834136,281.169,60.812,0,0.969483027365,-61.735
50_sugar_small_moves_97.pdb,100.0,0.578717045109,0.298,0.331,-48.330,9.42166739623,-17.604570236,-1,-68.745,-200.891,-496.68,681.837,-2770.579,69.4815807929,4.00138265752,-41.498128635,0.0,24.875,-111.099,-313.817,0.341764411745,-13.2061992797,97.94,-2446.92039705,-5.889,1562.708,30.0,-32.392,461,-51.999,551.416,-2575.84515394,286.525,60.812,2,0.828437119822,-61.735
50_sugar_small_moves_148.pdb,100.0,0.693679568009,0.298,0.331,-48.330,-2.52842358074,-20.7740276968,-4,-68.121,-200.914,-499.85,680.218,-2760.117,7.65997083433,3.94558141887,-41.3831661121,0.0,24.039,-111.099,-313.232,0.341754108977,-13.2620005184,98.97,-2508.74200701,-5.889,1555.096,28.0,-32.392,458,-50.560,550.540,-2587.79524492,281.210,60.812,1,0.509218204253,-61.735
50_sugar_small_moves_120.pdb,100.0,0.365775056401,0.298,0.331,-48.330,52.1300370899,-21.2102401009,0,-68.547,-201.496,-500.28,681.361,-2764.438,-19.7526280616,2.90330323822,-41.7110706237,0.0,24.358,-111.099,-313.584,0.341476164487,-14.304278699,97.94,-2536.15460591,-5.889,1560.171,44.0,-32.392,462,-51.532,551.005,-2533.13678425,280.425,60.812,1,0.936475155428,-61.735
50_sugar_small_moves_649.pdb,100.0,0.263672959773,0.298,0.331,-48.330,-2.29862189589,-20.5377047307,-3,-67.688,-200.414,-499.61,681.354,-2762.144,41.1004870595,3.63404182314,-41.8131727204,0.0,25.186,-111.099,-311.954,0.341445906765,-13.5735401141,96.91,-2475.30149079,-5.889,1555.347,42.0,-32.392,459,-51.154,550.181,-2587.56544323,279.682,60.812,2,0.49666728716,-61.735
50_sugar_small_moves_76.pdb,100.0,2.66732044211,0.298,0.331,-48.330,-32.7723498884,-16.7643521201,-2,-67.997,-200.091,-495.84,681.224,-2758.864,48.0559654376,5.46066608544,-39.409525238,0.0,24.880,-111.099,-313.191,0.34159779256,-11.7469158518,92.78,-2468.34601241,-5.889,1554.950,42.0,-32.392,460,-51.008,551.236,-2618.03917122,281.030,60.812,2,0.633696744804,-61.735
50_sugar_small_moves_149.pdb,87.5,0.249250277736,0.298,0.331,-48.330,0.822732695407,-18.7112217569,-4,-67.262,-200.797,-497.78,681.110,-2753.444,269.568329235,4.3607912926,-41.8275954024,0.0,24.943,-111.099,-312.436,0.355157234542,-12.8467906446,77.32,-2246.83364861,-5.889,1548.301,50.0,-32.392,458,-51.021,550.463,-2584.44408864,280.365,60.812,1,1.77863490464,-61.735
50_sugar_small_moves_640.pdb,100.0,0.201684384614,0.298,0.331,-48.330,-37.9558691686,-20.9884423968,-1,-68.389,-200.798,-500.06,680.205,-2766.805,-59.5077687916,2.48699064474,-41.8751612955,0.0,24.053,-111.099,-313.782,0.355110983631,-14.7205912925,97.94,-2575.90974664,-5.889,1560.807,24.0,-32.392,461,-51.983,550.981,-2623.2226905,283.655,60.812,2,0.574721962482,-61.735
50_sugar_small_moves_502.pdb,100.0,0.537402400423,0.298,0.331,-48.330,2.22614031139,-18.3704124538,-4,-67.294,-200.861,-497.44,681.279,-2764.929,28.4193358366,2.9958072025,-41.5394432797,0.0,26.826,-111.099,-312.864,0.354885365198,-14.2117747347,97.94,-2487.98264201,-5.889,1557.278,50.0,-32.392,458,-51.813,550.572,-2583.04068102,282.368,60.812,1,0.800337695271,-61.735
50_sugar_small_moves_535.pdb,87.5,0.799689612165,0.298,0.331,-48.330,10.8957181833,-19.1840811192,-2,-68.471,-200.841,-498.26,681.007,-2759.520,94.7661036105,3.90455213267,-41.277156068,0.0,24.275,-111.099,-312.508,0.341764411745,-13.3030298046,97.94,-2421.63587423,-5.889,1554.055,34.0,-32.392,460,-51.264,551.164,-2574.37110315,281.852,60.812,1,0.688904131886,-61.735
50_sugar_small_moves_8.pdb,100.0,0.547401202452,0.298,0.331,-48.330,-29.8550669503,-18.3710717651,-4,-67.345,-200.655,-497.44,680.797,-2758.857,88.6763861116,6.44652708705,-41.5294444777,0.0,23.734,-111.099,-312.008,0.354943286476,-10.7610548502,92.78,-2427.72559173,-5.889,1552.197,50.0,-32.392,458,-50.473,551.136,-2615.12188829,282.036,60.812,1,0.846827033257,-61.735
50_sugar_small_moves_7.pdb,100.0,0.926219656471,0.298,0.331,-48.330,1.25445733917,-16.439466042,-5,-67.242,-200.091,-495.51,680.019,-2757.182,32.654800024,8.13565882315,-41.1506260237,0.0,24.486,-111.099,-312.714,0.354944652915,-9.07192311409,92.78,-2483.74717782,-5.889,1551.777,36.0,-32.392,457,-49.764,550.706,-2584.012364,282.497,60.812,1,0.624895921001,-61.735
50_sugar_small_moves_848.pdb,100.0,0.176369359367,0.298,0.331,-48.330,-13.4625933067,-19.7216160268,-5,-67.510,-200.654,-498.79,680.272,-2757.571,30.0709447862,5.30378165443,-41.9004763208,0.0,23.915,-111.099,-312.525,0.355143123297,-11.9038002828,90.72,-2486.33103306,-5.889,1552.388,42.0,-32.392,457,-50.806,550.252,-2598.72941464,281.448,60.812,1,0.899944878954,-61.735
50_sugar_small_moves_923.pdb,87.5,0.748291529564,0.298,0.331,-48.330,17.5413657125,-21.4123581872,-4,-67.322,-200.883,-500.48,679.594,-2755.912,197.557487103,3.88964111731,-41.3285541506,0.0,23.027,-111.099,-312.829,0.34174634504,-13.3179408199,86.6,-2318.84449074,-5.889,1549.985,32.0,-32.392,458,-51.065,551.265,-2567.72545562,281.659,60.812,1,1.15737530083,-61.735
50_sugar_small_moves_292.pdb,100.0,0.747228681748,0.298,0.331,-48.330,24.1866641759,-22.530893269,-2,-68.033,-200.895,-501.6,680.434,-2762.168,39.7363997723,3.02021841904,-41.3296169984,0.0,23.986,-111.099,-313.160,0.341453508975,-14.1873635182,96.91,-2476.66557807,-5.889,1556.975,38.0,-32.392,460,-51.675,550.101,-2561.08015716,280.838,60.812,2,0.665198733277,-61.735
50_sugar_small_moves_504.pdb,100.0,0.577054086204,0.298,0.331,-48.330,-23.3546230578,-23.2425015062,0,-68.939,-200.397,-502.31,680.885,-2766.605,7.61145068112,4.80562185746,-41.4997915939,0.0,22.822,-111.099,-313.557,0.354899796644,-12.4019600798,98.97,-2508.79052716,-5.889,1561.930,26.0,-32.392,462,-52.132,550.256,-2608.62144439,281.427,60.812,2,0.560224511452,-61.735
50_sugar_small_moves_556.pdb,100.0,0.380035642988,0.298,0.331,-48.330,-11.0905279558,-22.1279641193,-2,-68.372,-200.821,-501.2,681.409,-2762.868,13.9394715575,2.84958120987,-41.6968100371,0.0,24.621,-111.099,-313.440,0.341754108977,-14.3580007274,98.97,-2502.46250629,-5.889,1557.212,36.0,-32.392,460,-51.693,550.371,-2596.35734929,280.386,60.812,2,0.736166873586,-61.735
50_sugar_small_moves_332.pdb,100.0,0.570860033297,0.298,0.331,-48.330,-19.5534123023,-19.2952365995,-4,-68.135,-200.612,-498.37,681.862,-2760.665,-0.42551902866,5.14808487845,-41.5059856468,0.0,23.829,-111.099,-312.222,0.341736187036,-12.0594970588,96.91,-2516.82749687,-5.889,1554.670,28.0,-32.392,458,-50.292,550.937,-2604.82023364,280.265,60.812,1,0.566367347432,-61.735
50_sugar_small_moves_305.pdb,87.5,0.169715324848,0.298,0.331,-48.330,23.9642859581,-19.0161342077,-5,-67.726,-200.091,-498.09,680.212,-2756.433,72.721881512,5.49412051722,-41.9071303553,0.0,24.757,-111.099,-312.681,0.354906233759,-11.71346142,85.57,-2443.68009633,-5.889,1550.460,36.0,-32.392,457,-50.388,550.904,-2561.30253538,280.902,60.812,1,1.18320303177,-61.735
50_sugar_small_moves_322.pdb,100.0,0.62456865105,0.298,0.331,-48.330,-19.6182609802,-21.5106567571,-3,-67.766,-200.923,-500.58,680.166,-2760.721,36.0121464013,5.71482779953,-41.4522770291,0.0,22.658,-111.099,-312.899,0.354899796644,-11.4927541377,97.94,-2480.38983144,-5.889,1554.770,18.0,-32.392,459,-50.709,550.830,-2604.88508232,282.018,60.812,1,0.541074920944,-61.735
50_sugar_small_moves_229.pdb,87.5,1.74853635282,0.298,0.331,-48.330,19.2205198363,-18.6280034557,-2,-67.748,-200.378,-497.7,681.258,-2762.516,76.4958418602,5.2364232416,-40.3283093273,0.0,25.398,-111.099,-314.285,0.354893991151,-11.9711586956,93.81,-2439.90613598,-5.889,1558.252,48.0,-32.392,460,-51.561,550.186,-2566.0463015,281.700,60.812,1,0.858200357532,-61.735
50_sugar_small_moves_877.pdb,100.0,2.47543296446,0.298,0.331,-48.330,-36.5505145408,-16.0333784343,-3,-67.251,-200.091,-495.1,681.581,-2761.001,47.979791512,7.67516523316,-39.6014127157,0.0,23.853,-111.099,-313.056,0.341445906765,-9.53241670407,95.88,-2468.42218633,-5.889,1557.132,36.0,-32.392,459,-51.316,550.950,-2621.81733588,282.100,60.812,2,0.676808175971,-61.735
50_sugar_small_moves_974.pdb,100.0,0.275698574097,0.298,0.331,-48.330,11.1481548493,-21.862332821,-2,-68.501,-200.849,-500.93,680.218,-2765.483,-23.8165302621,3.86247210242,-41.801147106,0.0,23.868,-111.099,-313.979,0.341753577534,-13.3451098348,96.91,-2540.21850811,-5.889,1561.120,38.0,-32.392,460,-51.964,550.566,-2574.11866649,282.072,60.812,2,0.624916225422,-61.735
50_sugar_small_moves_957.pdb,100.0,1.91600973724,0.298,0.331,-48.330,-51.4664861793,-22.4579039251,1,-68.467,-201.031,-501.53,680.101,-2764.695,32.6000354706,1.76683041395,-40.1608359429,0.0,23.572,-111.099,-314.958,0.341629157696,-15.4407515233,97.94,-2483.80194237,-5.889,1560.282,48.0,-32.392,463,-53.352,550.426,-2636.73330752,284.598,60.812,2,0.801935186547,-61.735
